model,dataset,task,task_type,seed,n_trials,metric,device,selected,config,config_id,config_tag,val_score,test_score,fit_time_tuning,predict_time_tuning,fit_time_refit,predict_time_refit,error,val_average_precision,val_accuracy,val_f1,val_roc_auc,test_average_precision,test_accuracy,test_f1,test_roc_auc,val_r2,val_mae,val_rmse,test_r2,test_mae,test_rmse,id
lightgbm,rel-amazon,user-ltv,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9848713160352, ""bagging_freq"": 1, ""cat_l2"": 1.6905546285477, ""cat_smooth"": 0.001258746648, ""extra_trees"": true, ""feature_fraction"": 0.4384884978093, ""lambda_l1"": 0.0940311167074, ""lambda_l2"": 0.2636825450225, ""learning_rate"": 0.0053104402291, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 10, ""min_data_per_group"": 31, ""n_estimators"": 285, ""num_leaves"": 164}",42517afb,r8,14.13788615984439,,19.060546154000008,0.834968076999985,,,,,,,,,,,,-0.0830441244494166,14.13788615984439,50.91449703846941,,,,
lightgbm,rel-amazon,user-ltv,REGRESSION,0,30,mae,cpu,True,"{""bagging_fraction"": 0.898758060085, ""bagging_freq"": 1, ""cat_l2"": 0.964011246959, ""cat_smooth"": 0.1616421454928, ""extra_trees"": false, ""feature_fraction"": 0.815483271622, ""lambda_l1"": 0.5759889009066, ""lambda_l2"": 1.4326827755167, ""learning_rate"": 0.0599026240177, ""max_cat_to_onehot"": 91, ""min_data_in_leaf"": 2, ""min_data_per_group"": 6, ""n_estimators"": 702, ""num_leaves"": 39}",b7f5d391,r9,14.109042610085933,16.784681884371857,102.28948202599996,6.943291101,105.29419293500018,1.2728587589999734,,,,,,,,,,-0.0771829542671453,14.109042610085933,50.77654173112193,-0.0914868689728416,16.784681884371857,57.9227277176098,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,{},bf21a9e8,default,0.0397018876243084,0.0428170120671685,1.2638159500000086,0.8850459579999921,0.9638707539999984,0.9069439639999928,,,,,,,,,,-0.0840971636155956,0.0397018876243084,0.103288203525021,-0.0915208523548471,0.0428170120671685,0.1146654278301412,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8646440511782, ""bagging_freq"": 1, ""cat_l2"": 0.2396763788772, ""cat_smooth"": 9.0912832806515, ""extra_trees"": true, ""feature_fraction"": 0.9742930953718, ""lambda_l1"": 0.5205254318032, ""lambda_l2"": 1.5172553870823, ""learning_rate"": 0.0095655183906, ""max_cat_to_onehot"": 21, ""min_data_in_leaf"": 1, ""min_data_per_group"": 38, ""n_estimators"": 885, ""num_leaves"": 13}",9ddece77,r1,0.0397878368342197,,1.059922223000001,0.9037526900000046,,,,,,,,,,,,-0.0900792040647213,0.0397878368342197,0.1035727832745602,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7040714906836, ""bagging_freq"": 1, ""cat_l2"": 0.1059359109832, ""cat_smooth"": 79.0557829290776, ""extra_trees"": true, ""feature_fraction"": 0.7399608725239, ""lambda_l1"": 0.9293032679565, ""lambda_l2"": 0.5788832452851, ""learning_rate"": 0.0050708289337, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 53, ""min_data_per_group"": 48, ""n_estimators"": 398, ""num_leaves"": 14}",85d4ebc9,r10,0.0398220529367002,,0.954634415000001,0.9005089089999956,,,,,,,,,,,,-0.0922002516560502,0.0398220529367002,0.1036734989116673,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8819179642384, ""bagging_freq"": 1, ""cat_l2"": 0.2028071332361, ""cat_smooth"": 0.9002514016925, ""extra_trees"": true, ""feature_fraction"": 0.9904253448185, ""lambda_l1"": 0.3523764300344, ""lambda_l2"": 1.0166800656129, ""learning_rate"": 0.0076046378471, ""max_cat_to_onehot"": 9, ""min_data_in_leaf"": 51, ""min_data_per_group"": 4, ""n_estimators"": 309, ""num_leaves"": 50}",eb5d77d2,r11,0.0394757351085673,,0.9881827459999926,0.8968353289999982,,,,,,,,,,,,-0.0894820271449028,0.0394757351085673,0.1035444093046858,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7057579594928, ""bagging_freq"": 1, ""cat_l2"": 0.0652607238611, ""cat_smooth"": 0.7440913299852, ""extra_trees"": true, ""feature_fraction"": 0.5562045565524, ""lambda_l1"": 0.4693022490728, ""lambda_l2"": 0.3337783413457, ""learning_rate"": 0.005523232486, ""max_cat_to_onehot"": 20, ""min_data_in_leaf"": 22, ""min_data_per_group"": 3, ""n_estimators"": 298, ""num_leaves"": 194}",97b0d170,r12,0.0394348441796489,,1.003287403999991,0.8902182779999919,,,,,,,,,,,,-0.0874099524989036,0.0394348441796489,0.1034458974199231,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,True,"{""bagging_fraction"": 0.7904724450024, ""bagging_freq"": 1, ""cat_l2"": 0.0112585288934, ""cat_smooth"": 1.8450328342775, ""extra_trees"": false, ""feature_fraction"": 0.7222135128255, ""lambda_l1"": 0.8411560157726, ""lambda_l2"": 1.5581241341161, ""learning_rate"": 0.0949138303247, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 4, ""min_data_per_group"": 12, ""n_estimators"": 523, ""num_leaves"": 6}",b0f88568,r13,0.0381936679628344,0.0412497467545319,1.0559345550000216,0.9063786719999882,1.122652560000006,0.9014947610000092,,,,,,,,,,-0.0551496652040495,0.0381936679628344,0.1018998752996107,-0.053847226497721,0.0412497467545319,0.1126692246870838,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8980520612478, ""bagging_freq"": 1, ""cat_l2"": 0.0298619738506, ""cat_smooth"": 1.8218656600978, ""extra_trees"": false, ""feature_fraction"": 0.6687557031224, ""lambda_l1"": 0.9046572794351, ""lambda_l2"": 1.7298800978754, ""learning_rate"": 0.0152979229147, ""max_cat_to_onehot"": 14, ""min_data_in_leaf"": 7, ""min_data_per_group"": 61, ""n_estimators"": 223, ""num_leaves"": 45}",c9bdab03,r14,0.0383183038761332,,1.089989327000012,0.9059372410000036,,,,,,,,,,,,-0.0621039224676669,0.0383183038761332,0.1022351235513118,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7870232821631, ""bagging_freq"": 1, ""cat_l2"": 0.1520732736224, ""cat_smooth"": 0.143579414226, ""extra_trees"": false, ""feature_fraction"": 0.4597414534665, ""lambda_l1"": 0.0376556278898, ""lambda_l2"": 0.8228523078385, ""learning_rate"": 0.0175995134195, ""max_cat_to_onehot"": 55, ""min_data_in_leaf"": 4, ""min_data_per_group"": 81, ""n_estimators"": 58, ""num_leaves"": 107}",5c4e94f9,r15,0.0393642250980466,,0.954072674999992,0.892738874999992,,,,,,,,,,,,-0.0853767740167279,0.0393642250980466,0.1033491434876797,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9252532736885, ""bagging_freq"": 1, ""cat_l2"": 0.0185425303217, ""cat_smooth"": 0.0026697944708, ""extra_trees"": true, ""feature_fraction"": 0.4403497788779, ""lambda_l1"": 0.990339913502, ""lambda_l2"": 1.5167814698069, ""learning_rate"": 0.032907451476, ""max_cat_to_onehot"": 89, ""min_data_in_leaf"": 2, ""min_data_per_group"": 10, ""n_estimators"": 665, ""num_leaves"": 12}",66abad1a,r16,0.0393363461685588,,1.0044079380000142,0.8846397799999863,,,,,,,,,,,,-0.0889654662980741,0.0393363461685588,0.103519859414036,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9893469303368, ""bagging_freq"": 1, ""cat_l2"": 0.1517170923124, ""cat_smooth"": 0.0019146599966, ""extra_trees"": true, ""feature_fraction"": 0.8076356640991, ""lambda_l1"": 0.2169752947, ""lambda_l2"": 0.6401022999299, ""learning_rate"": 0.0682833284969, ""max_cat_to_onehot"": 45, ""min_data_in_leaf"": 2, ""min_data_per_group"": 8, ""n_estimators"": 71, ""num_leaves"": 27}",e3bf995d,r17,0.0394169927935958,,0.9173497299999838,0.9089680250000072,,,,,,,,,,,,-0.0893691395191991,0.0394169927935958,0.1035390447438055,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8662727305253, ""bagging_freq"": 1, ""cat_l2"": 0.0750558998512, ""cat_smooth"": 0.2749087238468, ""extra_trees"": true, ""feature_fraction"": 0.6722181067336, ""lambda_l1"": 0.6631118952798, ""lambda_l2"": 0.7669894419544, ""learning_rate"": 0.011346355764, ""max_cat_to_onehot"": 13, ""min_data_in_leaf"": 8, ""min_data_per_group"": 12, ""n_estimators"": 235, ""num_leaves"": 4}",d16f6217,r18,0.039662799325868,,0.9556037449999906,0.9049827759999972,,,,,,,,,,,,-0.0905909159531785,0.039662799325868,0.103597090318467,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7637171496671, ""bagging_freq"": 1, ""cat_l2"": 1.6733394870119, ""cat_smooth"": 25.4110617183616, ""extra_trees"": true, ""feature_fraction"": 0.7219475266652, ""lambda_l1"": 0.2633960444995, ""lambda_l2"": 1.1766753953959, ""learning_rate"": 0.0546075727721, ""max_cat_to_onehot"": 88, ""min_data_in_leaf"": 1, ""min_data_per_group"": 5, ""n_estimators"": 74, ""num_leaves"": 3}",3c940a82,r19,0.0398151565847064,,0.9134296449999796,0.8969709870000031,,,,,,,,,,,,-0.0914137751028574,0.0398151565847064,0.1036361653459642,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9145568099117, ""bagging_freq"": 1, ""cat_l2"": 0.0688015432043, ""cat_smooth"": 0.4410365667971, ""extra_trees"": false, ""feature_fraction"": 0.4842104682476, ""lambda_l1"": 0.6789116421659, ""lambda_l2"": 0.2119046236149, ""learning_rate"": 0.007497093098, ""max_cat_to_onehot"": 78, ""min_data_in_leaf"": 57, ""min_data_per_group"": 21, ""n_estimators"": 353, ""num_leaves"": 17}",a3464b9d,r2,0.0386954158888807,,1.0502744709999945,0.8977530880000018,,,,,,,,,,,,-0.0749596753281482,0.0386954158888807,0.102851991744866,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.766732967316, ""bagging_freq"": 1, ""cat_l2"": 0.2949769749976, ""cat_smooth"": 76.211749790676, ""extra_trees"": false, ""feature_fraction"": 0.9380027758242, ""lambda_l1"": 0.0207489343658, ""lambda_l2"": 1.6621138056269, ""learning_rate"": 0.0087194268009, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 2, ""min_data_per_group"": 20, ""n_estimators"": 428, ""num_leaves"": 19}",8d3659ac,r20,0.039727821469419,,1.055080828999991,0.8996073849999959,,,,,,,,,,,,-0.0876218951567844,0.039727821469419,0.1034559780386406,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.806683821355, ""bagging_freq"": 1, ""cat_l2"": 0.0082421437739, ""cat_smooth"": 0.0160008811562, ""extra_trees"": false, ""feature_fraction"": 0.5089787202952, ""lambda_l1"": 0.2184810145264, ""lambda_l2"": 0.9723705046664, ""learning_rate"": 0.0507096180332, ""max_cat_to_onehot"": 54, ""min_data_in_leaf"": 3, ""min_data_per_group"": 18, ""n_estimators"": 165, ""num_leaves"": 161}",a6d8d71e,r21,0.0386697195108643,,1.1390182659999937,0.902464024000011,,,,,,,,,,,,-0.0520045791598895,0.0386697195108643,0.1017478954148848,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9821295835758, ""bagging_freq"": 1, ""cat_l2"": 0.1367124095637, ""cat_smooth"": 0.0031729973642, ""extra_trees"": true, ""feature_fraction"": 0.7074360779775, ""lambda_l1"": 0.4552232983118, ""lambda_l2"": 1.417125445225, ""learning_rate"": 0.0925784167972, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 5, ""min_data_per_group"": 7, ""n_estimators"": 123, ""num_leaves"": 2}",38aedfa8,r22,0.0394814850476573,,0.9218344500000056,0.8848560320000161,,,,,,,,,,,,-0.0899005932496586,0.0394814850476573,0.1035642976631422,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9295975761421, ""bagging_freq"": 1, ""cat_l2"": 0.1658867884192, ""cat_smooth"": 0.0012082259188, ""extra_trees"": false, ""feature_fraction"": 0.7482682823129, ""lambda_l1"": 0.8788818548033, ""lambda_l2"": 0.9963306369924, ""learning_rate"": 0.0662004421712, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 1, ""min_data_per_group"": 44, ""n_estimators"": 510, ""num_leaves"": 23}",3e9b950f,r23,0.03824802847771,,1.2306800639999835,0.9060930029999952,,,,,,,,,,,,-0.0526476136737099,0.03824802847771,0.101778987206088,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9245990859552, ""bagging_freq"": 1, ""cat_l2"": 1.592158021275, ""cat_smooth"": 44.4269586841343, ""extra_trees"": false, ""feature_fraction"": 0.872525293573, ""lambda_l1"": 0.492319014681, ""lambda_l2"": 1.6891157039359, ""learning_rate"": 0.0517998481756, ""max_cat_to_onehot"": 22, ""min_data_in_leaf"": 59, ""min_data_per_group"": 10, ""n_estimators"": 802, ""num_leaves"": 8}",0d0b00fe,r24,0.0396580915984493,,1.0939326219999828,0.9022435100000052,,,,,,,,,,,,-0.0854236755980779,0.0396580915984493,0.1033513764384913,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9711159219238, ""bagging_freq"": 1, ""cat_l2"": 0.0287842816393, ""cat_smooth"": 2.2365712242177, ""extra_trees"": false, ""feature_fraction"": 0.7638852760411, ""lambda_l1"": 0.7155896013433, ""lambda_l2"": 0.3887650116637, ""learning_rate"": 0.0956151137114, ""max_cat_to_onehot"": 23, ""min_data_in_leaf"": 5, ""min_data_per_group"": 8, ""n_estimators"": 132, ""num_leaves"": 117}",311db951,r25,0.0385366802150733,,1.0466113490000168,0.8946232250000037,,,,,,,,,,,,-0.0547779893342394,0.0385366802150733,0.1018819266322929,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7751868160582, ""bagging_freq"": 1, ""cat_l2"": 0.7205179793324, ""cat_smooth"": 0.2412048314858, ""extra_trees"": false, ""feature_fraction"": 0.5086905770421, ""lambda_l1"": 0.7774298210926, ""lambda_l2"": 0.7417685131559, ""learning_rate"": 0.006296404929, ""max_cat_to_onehot"": 41, ""min_data_in_leaf"": 17, ""min_data_per_group"": 4, ""n_estimators"": 197, ""num_leaves"": 50}",e3b85f93,r26,0.0387429081341758,,1.076920763000004,0.8951988750000055,,,,,,,,,,,,-0.0730612468760263,0.0387429081341758,0.1027611309263333,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9032235488416, ""bagging_freq"": 1, ""cat_l2"": 0.0484438463597, ""cat_smooth"": 0.2752154717585, ""extra_trees"": false, ""feature_fraction"": 0.8731273073839, ""lambda_l1"": 0.2594966220889, ""lambda_l2"": 0.3941888549433, ""learning_rate"": 0.0236586574252, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 3, ""min_data_per_group"": 69, ""n_estimators"": 438, ""num_leaves"": 9}",d90cbc4e,r27,0.0383278256831249,,1.1054919309999889,0.8907665579999957,,,,,,,,,,,,-0.0694220124308875,0.0383278256831249,0.1025867282703909,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.943127227378, ""bagging_freq"": 1, ""cat_l2"": 0.0089165711882, ""cat_smooth"": 0.196142976357, ""extra_trees"": false, ""feature_fraction"": 0.4341088458599, ""lambda_l1"": 0.3738757566188, ""lambda_l2"": 0.9197657819236, ""learning_rate"": 0.0125354274243, ""max_cat_to_onehot"": 23, ""min_data_in_leaf"": 1, ""min_data_per_group"": 16, ""n_estimators"": 165, ""num_leaves"": 65}",10f688c8,r28,0.0387179619440341,,1.014698478999975,0.8932423090000157,,,,,,,,,,,,-0.0743802969133624,0.0387179619440341,0.102824270586154,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8296444149774, ""bagging_freq"": 1, ""cat_l2"": 0.0231985345244, ""cat_smooth"": 0.419723324168, ""extra_trees"": true, ""feature_fraction"": 0.818198345035, ""lambda_l1"": 0.5876408752329, ""lambda_l2"": 0.0893201412781, ""learning_rate"": 0.0282078967013, ""max_cat_to_onehot"": 29, ""min_data_in_leaf"": 5, ""min_data_per_group"": 12, ""n_estimators"": 750, ""num_leaves"": 37}",fb774425,r29,0.0391478289439451,,1.0366524709999965,0.9008534409999812,,,,,,,,,,,,-0.0872742521114413,0.0391478289439451,0.1034394425928802,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8808290128215, ""bagging_freq"": 1, ""cat_l2"": 1.0457234595842, ""cat_smooth"": 0.6921859910209, ""extra_trees"": true, ""feature_fraction"": 0.9220523550151, ""lambda_l1"": 0.7206605914604, ""lambda_l2"": 0.9472534786514, ""learning_rate"": 0.0132034424949, ""max_cat_to_onehot"": 25, ""min_data_in_leaf"": 15, ""min_data_per_group"": 7, ""n_estimators"": 335, ""num_leaves"": 35}",7ae6364f,r3,0.0393811870845299,,0.9987072179999928,0.8973057510000046,,,,,,,,,,,,-0.0888105363649109,0.0393811870845299,0.1035124951330324,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9256403562964, ""bagging_freq"": 1, ""cat_l2"": 0.173468569422, ""cat_smooth"": 0.1622096133057, ""extra_trees"": true, ""feature_fraction"": 0.8672172375647, ""lambda_l1"": 0.2728946202342, ""lambda_l2"": 1.5996117895528, ""learning_rate"": 0.0885567275464, ""max_cat_to_onehot"": 31, ""min_data_in_leaf"": 54, ""min_data_per_group"": 63, ""n_estimators"": 395, ""num_leaves"": 6}",a691dd6f,r30,0.0394368164908201,,1.344267678000023,0.8947633470000085,,,,,,,,,,,,-0.0900528065256007,0.0394368164908201,0.1035715291991038,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8634649548991, ""bagging_freq"": 1, ""cat_l2"": 1.6087120636028, ""cat_smooth"": 42.4603130176821, ""extra_trees"": false, ""feature_fraction"": 0.6841648271642, ""lambda_l1"": 0.5820615900959, ""lambda_l2"": 0.3727460534192, ""learning_rate"": 0.0078289135266, ""max_cat_to_onehot"": 37, ""min_data_in_leaf"": 2, ""min_data_per_group"": 2, ""n_estimators"": 987, ""num_leaves"": 9}",1d48d1c9,r4,0.0397403181821495,,1.0900785299999995,0.9029782530000006,,,,,,,,,,,,-0.0901609129441143,0.0397403181821495,0.1035766649454722,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.8270964398017, ""bagging_freq"": 1, ""cat_l2"": 0.0497402357678, ""cat_smooth"": 0.0022655846367, ""extra_trees"": true, ""feature_fraction"": 0.8805464511878, ""lambda_l1"": 0.5374194921261, ""lambda_l2"": 1.4738626624402, ""learning_rate"": 0.009732329389, ""max_cat_to_onehot"": 78, ""min_data_in_leaf"": 4, ""min_data_per_group"": 24, ""n_estimators"": 285, ""num_leaves"": 44}",4f68409e,r5,0.0396689603173562,,0.9684251569999986,0.8904337799999951,,,,,,,,,,,,-0.090629941601356,0.0396689603173562,0.1035989438583106,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.7951605226208, ""bagging_freq"": 1, ""cat_l2"": 0.2087627025057, ""cat_smooth"": 0.0018992120999, ""extra_trees"": true, ""feature_fraction"": 0.5907899076364, ""lambda_l1"": 0.2654629519904, ""lambda_l2"": 0.6372060480074, ""learning_rate"": 0.0086558049456, ""max_cat_to_onehot"": 44, ""min_data_in_leaf"": 11, ""min_data_per_group"": 11, ""n_estimators"": 164, ""num_leaves"": 56}",3c57d7d3,r6,0.0397460592110315,,0.9313976390000108,0.9007119689999996,,,,,,,,,,,,-0.0921309503022975,0.0397460592110315,0.1036702097585174,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9335036446078, ""bagging_freq"": 1, ""cat_l2"": 0.2830562687557, ""cat_smooth"": 0.1802171314263, ""extra_trees"": true, ""feature_fraction"": 0.6485577967088, ""lambda_l1"": 0.5232957286614, ""lambda_l2"": 1.3348540188894, ""learning_rate"": 0.0289761662926, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 11, ""min_data_per_group"": 55, ""n_estimators"": 701, ""num_leaves"": 20}",134c98bb,r7,0.039617067622734,,1.0098599140000033,0.8955804990000047,,,,,,,,,,,,-0.0898794073419628,0.039617067622734,0.1035632910968888,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.9848713160352, ""bagging_freq"": 1, ""cat_l2"": 1.6905546285477, ""cat_smooth"": 0.001258746648, ""extra_trees"": true, ""feature_fraction"": 0.4384884978093, ""lambda_l1"": 0.0940311167074, ""lambda_l2"": 0.2636825450225, ""learning_rate"": 0.0053104402291, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 10, ""min_data_per_group"": 31, ""n_estimators"": 285, ""num_leaves"": 164}",42517afb,r8,0.0398106734924672,,0.9427711639999928,0.8859259430000037,,,,,,,,,,,,-0.0933890220555326,0.0398106734924672,0.1037299036183705,,,,
lightgbm,rel-avito,ad-ctr,REGRESSION,0,30,mae,cpu,False,"{""bagging_fraction"": 0.898758060085, ""bagging_freq"": 1, ""cat_l2"": 0.964011246959, ""cat_smooth"": 0.1616421454928, ""extra_trees"": false, ""feature_fraction"": 0.815483271622, ""lambda_l1"": 0.5759889009066, ""lambda_l2"": 1.4326827755167, ""learning_rate"": 0.0599026240177, ""max_cat_to_onehot"": 91, ""min_data_in_leaf"": 2, ""min_data_per_group"": 6, ""n_estimators"": 702, ""num_leaves"": 39}",b7f5d391,r9,0.0383930277856682,,1.491274408999999,0.9216785250000044,,,,,,,,,,,,-0.0514479105469805,0.0383930277856682,0.1017209718844825,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,True,{},bf21a9e8,default,0.5603258110467999,0.5641630377838478,0.4917572110000066,0.0249729800000011,0.1573166299999968,0.0425587039999868,,0.0462998252999586,0.9647358731057925,0.0,0.5603258110467999,0.0189135215230683,0.9845612134344528,0.0,0.5641630377838478,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8646440511782, ""bagging_freq"": 1, ""cat_l2"": 0.2396763788772, ""cat_smooth"": 9.0912832806515, ""extra_trees"": true, ""feature_fraction"": 0.9742930953718, ""lambda_l1"": 0.5205254318032, ""lambda_l2"": 1.5172553870823, ""learning_rate"": 0.0095655183906, ""max_cat_to_onehot"": 21, ""min_data_in_leaf"": 1, ""min_data_per_group"": 38, ""n_estimators"": 885, ""num_leaves"": 13}",9ddece77,r1,0.5476237512568705,,0.887792489000006,0.2461202630000087,,,,0.0423476588364647,0.9648302884388424,0.0,0.5476237512568705,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7040714906836, ""bagging_freq"": 1, ""cat_l2"": 0.1059359109832, ""cat_smooth"": 79.0557829290776, ""extra_trees"": true, ""feature_fraction"": 0.7399608725239, ""lambda_l1"": 0.9293032679565, ""lambda_l2"": 0.5788832452851, ""learning_rate"": 0.0050708289337, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 53, ""min_data_per_group"": 48, ""n_estimators"": 398, ""num_leaves"": 14}",85d4ebc9,r10,0.5405830434294323,,0.3830313050000029,0.0901385199999964,,,,0.0399693862080857,0.9648302884388424,0.0,0.5405830434294323,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8819179642384, ""bagging_freq"": 1, ""cat_l2"": 0.2028071332361, ""cat_smooth"": 0.9002514016925, ""extra_trees"": true, ""feature_fraction"": 0.9904253448185, ""lambda_l1"": 0.3523764300344, ""lambda_l2"": 1.0166800656129, ""learning_rate"": 0.0076046378471, ""max_cat_to_onehot"": 9, ""min_data_in_leaf"": 51, ""min_data_per_group"": 4, ""n_estimators"": 309, ""num_leaves"": 50}",eb5d77d2,r11,0.5415189891707184,,0.3316740550000077,0.0873501970000063,,,,0.040929055267828,0.9648302884388424,0.0,0.5415189891707184,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7057579594928, ""bagging_freq"": 1, ""cat_l2"": 0.0652607238611, ""cat_smooth"": 0.7440913299852, ""extra_trees"": true, ""feature_fraction"": 0.5562045565524, ""lambda_l1"": 0.4693022490728, ""lambda_l2"": 0.3337783413457, ""learning_rate"": 0.005523232486, ""max_cat_to_onehot"": 20, ""min_data_in_leaf"": 22, ""min_data_per_group"": 3, ""n_estimators"": 298, ""num_leaves"": 194}",97b0d170,r12,0.5404000706671543,,0.2936647049999976,0.0695973849999944,,,,0.0398739151602714,0.9648302884388424,0.0,0.5404000706671543,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7904724450024, ""bagging_freq"": 1, ""cat_l2"": 0.0112585288934, ""cat_smooth"": 1.8450328342775, ""extra_trees"": false, ""feature_fraction"": 0.7222135128255, ""lambda_l1"": 0.8411560157726, ""lambda_l2"": 1.5581241341161, ""learning_rate"": 0.0949138303247, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 4, ""min_data_per_group"": 12, ""n_estimators"": 523, ""num_leaves"": 6}",b0f88568,r13,0.5533984924778229,,0.4154487169999896,0.0931543779999941,,,,0.0437424380835762,0.9648302884388424,0.0,0.5533984924778229,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8980520612478, ""bagging_freq"": 1, ""cat_l2"": 0.0298619738506, ""cat_smooth"": 1.8218656600978, ""extra_trees"": false, ""feature_fraction"": 0.6687557031224, ""lambda_l1"": 0.9046572794351, ""lambda_l2"": 1.7298800978754, ""learning_rate"": 0.0152979229147, ""max_cat_to_onehot"": 14, ""min_data_in_leaf"": 7, ""min_data_per_group"": 61, ""n_estimators"": 223, ""num_leaves"": 45}",c9bdab03,r14,0.5557948708518348,,0.4129233919999961,0.1028160059999976,,,,0.0443175089215625,0.9648302884388424,0.0,0.5557948708518348,,,,,,,,,,,
